# id:7--7--7-1 
-0.24,-0.73,1
0.89,0.99,1
-0.88,0.85,-1
0.44,-0.81,1
0.3,0.04,1
0.93,0.21,-1
0.19,0.22,-1
-0.34,-0.34,1
-0.07,-0.47,1
-0.49,0.73,-1
0.57,0.32,1
0.51,0.23,1
-0.74,0.25,-1
-0.54,0.86,1
0.08,0.68,1
-0.67,0.54,1
-0.93,-0.42,-1
-0.69,0.57,1
-0.11,-0.66,-1
0.58,-0.12,1
-0.87,0.13,-1
-0.02,-0.6,-1
-0.92,-0.51,-1
-0.97,-0.04,-1
0.55,0.78,1
0.35,0.93,-1
-0.73,-0.38,1
0.51,0.83,1
-0.04,0.72,1
-0.88,-0.53,-1
-0.03,0.8,1
-0.24,-0.7,-1
-0.92,0.81,1
0.74,0.91,-1
-0.47,-0.71,-1
-0.88,0.53,1
0.25,0.91,1
-0.62,0.01,1
-0.19,-0.81,1
-0.51,0.46,-1
0.26,-0.96,1
0.96,0.67,-1
0.96,-0.16,-1
-0.64,-0.81,1
-0.9,-0.84,-1
0.18,-0.46,1
-0.27,-0.82,1
0.65,0.43,1
0.48,0.82,1
0.48,-0.11,1
0.73,-0.58,-1
-0.38,-0.35,1
-0.18,-0.32,-1
0.23,0.04,1
0.23,0.55,1
-0.02,0,-1
-0.18,0.67,-1
-0.44,0.79,-1
-0.79,0.24,1
0.89,-0.93,1
-0.25,-0.24,1
0.81,-0.3,1
-0.76,0.13,1
-0.87,0.69,1
0.36,0.56,1
0.35,-0.01,1
-0.78,-0.42,-1
-0.34,0.95,1
-0.29,0.54,-1
-0.76,0.34,-1
-0.53,0.46,-1
0.14,0.39,-1
-0.05,-0.18,-1
0.82,-0.38,-1
0.2,-0.75,1
-0.81,-0.02,1
-0.48,-0.34,1
1,-0.03,-1
-0.58,-0.04,1
-0.65,-0.36,1
0.46,-0.52,1
0.11,0.45,-1
0.7,0.46,1
-0.56,0.44,1
-0.91,-0.79,-1
0.19,-0.03,1
0.93,0.64,-1
-0.73,0.24,1
0.73,0.16,1
-0.4,-0.68,-1
0.79,0.3,-1
-0.26,-0.01,1
0.21,-0.1,-1
0.87,0.49,1
0.13,0.18,1
-0.59,0.65,-1
-0.2,-0.86,1
-0.54,-0.89,-1
0.42,0.9,-1
-0.11,0.65,-1
-0.45,0.92,-1
0.41,-0.5,-1
0.68,-0.72,-1
0.94,0.07,1
0.21,0.22,1
0.33,0.86,1
0.76,-0.63,-1
-0.98,0.89,-1
0.81,0.25,1
0.75,0.2,1
0.49,0.7,1
-0.24,0.77,1
-0.02,-0.69,-1
-0.83,0.55,1
0.93,0.97,1
0.86,0.33,1
-0.42,0.51,-1
-0.29,-0.36,-1
-0.66,0.29,1
0.05,0.79,-1
-0.9,-0.28,-1
-0.73,0.41,-1
0.37,-0.22,1
-0.89,-0.33,1
-0.82,0.77,1
-0.6,-0.21,1
-0.93,-0.29,1
-0.5,-0.06,-1
0.67,0.51,1
-0.09,0.08,-1
0.87,-0.7,1
-0.03,-0.64,1
-0.88,0.71,-1
-0.51,0.13,-1
0.85,0.14,-1
-0.92,-0.15,1
-0.65,0.82,1
-0.1,0.85,1
-0.86,0.02,1
0.38,0.42,1
0.12,-0.68,1
0.46,0.31,1
-0.55,0.88,-1
-0.28,-0.42,1
-0.6,1,1
0.85,0.88,1
-0.11,-0.19,-1
-0.77,0.39,1
0.71,0.81,1
0.12,0.14,1
0.01,-0.91,1
-0.32,-0.59,1
-0.6,0.16,-1
0.04,-0.54,1
0.28,0.35,1
-0.27,0.97,-1
0.77,0.82,1
-0.04,-0.94,1
-0.84,-0.43,1
-0.02,-0.48,1
0.69,-0.67,1
-0.21,0.87,-1
0.21,-0.16,1
-0.19,-0.57,-1
-0.75,1,1
-0.94,0.93,-1
-0.51,-0.11,1
0.42,0.02,1
0.35,-0.53,-1
-0.67,-0.53,1
0.32,0.79,-1
-0.78,0.88,-1
0.88,-0.83,1
-0.91,-0.12,-1
0.78,0.25,1
-0.74,-0.1,1
0.38,-0.88,1
-0.41,0.97,1
0.76,-0.25,1
-0.38,-0.26,-1
-0.09,-0.84,1
0.05,-0.41,1
0.84,0.64,-1
-0.47,-0.69,1
-0.57,0.47,1
0.44,-0.12,1
0.64,-0.03,-1
0.71,0.64,-1
0.81,0.18,1
0.78,0.2,1
-0.17,0.7,1
-0.99,0.43,-1
-0.11,-0.1,-1
0.79,-0.59,1
0.38,-0.31,1
-0.67,-0.57,-1
0.61,0.32,1
-0.48,-0.33,1
-0.64,-0.29,-1
-0.87,1,1
-0.11,-0.71,1
-0.29,-0.14,-1
0.56,0.78,1
-0.8,-0.13,1
-0.81,0.02,1
0.69,-0.81,-1
-0.1,-0.22,1
-0.23,0.25,1
0.55,0.4,-1
-0.74,-0.56,1
-0.79,0.52,-1
-0.61,0.74,-1
-0.24,0.44,-1
0.63,0.36,-1
-0.87,-0.07,1
-0.83,0.61,1
0.01,-0.1,1
0.34,-0.68,1
0.84,-0.19,-1
-0.45,-0.78,1
0.66,-0.91,1
0.45,-0.75,1
0.18,0.37,1
-0.02,0.04,1
0.94,0.06,1
0.38,-0.62,1
0.2,-0.18,1
0.05,-0.77,1
-0.68,-0.18,1
0.07,0.81,-1
0.18,0.84,-1
-0.13,-0.32,1
0.74,0.43,1
0.82,-0.07,1
0.76,0.75,1
0.99,0.82,-1
-0.36,0.51,1
0.31,0.45,-1
0.28,0.57,-1
-0.75,-0.2,1
-0.77,0.06,-1
1,0.43,1
0.18,0.82,1
0.64,-0.94,-1
0.57,0.56,1
0,0.95,-1
0.52,-0.98,1
-0.17,0.41,1
-0.53,-0.13,-1
-0.7,-0.83,1
0.99,-0.23,1
-0.17,-0.9,-1
0.66,0.88,-1
0.83,-0.35,1
-0.33,0.38,1
-0.21,-0.13,1
0.75,0.68,-1
0.85,0.93,1
-0.31,-0.84,1
-0.74,0.35,1
0.23,0.22,1
0.88,0.53,-1
-0.09,0.51,1
-0.62,-0.39,-1
-0.71,-0.33,-1
-0.4,0.69,1
0.85,0.44,-1
-0.21,-0.24,-1
0.98,-0.38,1
-0.85,0.48,1
-0.01,-0.56,1
0.06,0.72,1
-0.62,0.67,1
0.36,0.49,1
-0.08,0.1,1
0.87,0.36,1
0.99,-0.18,-1
-0.7,-0.92,1
-0.47,0.97,1
0.69,-0.84,-1
0.84,-0.55,1
0.95,0.33,1
-0.57,0.71,-1
0.07,-0.69,1
0.13,0.82,1
0.9,-0.6,-1
-0.63,0.39,-1
0.56,-0.03,1
0.43,0.17,1
-0.5,-0.03,1
-0.33,-0.19,1
0.13,0.36,-1
0.17,1,1
-0.6,-0.58,1
0.82,0.52,1
-0.52,-0.05,1
-0.88,0.33,-1
-0.71,0.51,1
-0.68,-0.21,1
-0.86,0.52,1
0.52,0.4,1
0.83,0.89,1
0.4,0.52,1
-0.54,0.77,-1
0.1,0.07,1
-0.42,-0.23,1
0.56,0.09,1
-0.39,-0.94,-1
0.47,0.42,1
0.31,-0.27,1
-0.76,0.94,1
0.7,-0.62,1
0.46,-0.51,-1
0.27,-0.43,1
0.67,0.31,-1
0.37,0.55,1
